X,Y,SiteNo,SiteID.NMBGMR,Easting,Northing,AltVa,WellDepth,FormationZone.NMBGMR,FormationMeaning.NMBGMR,DepthToWater,AgencyCd,AgencyNm,CountyNm
-106.080360192626,34.8544096239675,TO-0284,,401239,3857430,6195,,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.078543481865,34.8484744617742,TO-0285,,401398,3856770,6190,,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.074268428375,34.8511272616099,TO-0286,,401792,3857060,6173.5601,250,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.049885714935,34.8424132352344,TO-0287,,404011,3856070,6135,30,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.047698855918,34.845047065051,TO-0288,,404214,3856360,6134.8101,103,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.104306583987,34.8365210381343,TO-0289,,399028,3855470,6255,231,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.096208240592,34.8328071069534,TO-0290,,399764,3855050,6230,100,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.131949604867,34.8170605425412,TO-0291,,396476,3853340,6320,400,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.115042163848,34.8208235177183,TO-0292,,398027,3853740,6265,,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.126639615219,34.8133226465662,TO-0293,,396957,3852920,6305,202,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.075670275634,34.8184728581421,TO-0294,,401625,3853440,6190,757,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.070110349706,34.8163577699175,TO-0295,,402131,3853200,6165,161,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.074148349277,34.8132563522913,TO-0296,,401758,3852860,6175,30,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.048199559783,34.8146549027596,TO-0297,,404133,3852990,6123.6401,275,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.049963217401,34.8131969459818,TO-0298,,403970,3852830,6125,27,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.049000326264,34.8036470241512,TO-0299,,404047,3851770,6110,237,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.07249027266,34.8110166874296,TO-0300,,401907,3852610,6150.0801,,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.070868281513,34.8073339329497,TO-0302,,402051,3852200,6146.8101,100,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.080229907257,34.8109482209931,TO-0303,,401199,3852610,6185,,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.082541291775,34.7987545042004,TO-0304,,400973,3851260,6175,240,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.146402027629,34.7845538188563,TO-0305,,395113,3849750,6320,131,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.106945969225,34.7942969003543,TO-0306,,398735,3850790,6230,80,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.096224743842,34.786999863989,TO-0307,,399707,3849970,6205,,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.078348760311,34.7966276037772,TO-0308,,401354,3851020,6160,129,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.076196763329,34.7967368252692,TO-0309,,401551,3851030,6145,100,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.07317735945,34.7855821667421,TO-0310,,401814,3849790,6150,20,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.054975297927,34.784388712653,TO-0311,,403478,3849640,6115,,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.01534722112,34.8683152071379,TO-0312,,407198,3858910,6130,,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-105.988656941768,34.8422049757645,TO-0313,,409609,3855990,6120,38,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.011038480673,34.8398568628239,TO-0314,,407560,3855750,6121.8901,,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-105.988999211373,34.8104615480657,TO-0315,,409543,3852470,6107.9702,120,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.030691967827,34.8029919237591,TO-0316,,405721,3851680,6108.4902,540,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.026739730083,34.7963525842651,TO-0317,,406075,3850940,6100,18,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-105.86461438433,34.8628077162465,TO-0319,,420970,3858170,6232.3701,165,310GLOR,Glorieta Sandstone Member of San Andres Formation of Manzano Group,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-105.933563378601,34.8245156139229,TO-0321,,414628,3853980,6110.21,280,310YESO,Yeso Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-105.860641016387,34.8216267511456,TO-0322,,421294,3853600,6230,165,310GLOR,Glorieta Sandstone Member of San Andres Formation of Manzano Group,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-105.927073613209,34.8025630189342,TO-0323,,415199,3851540,6090,,310YESO,Yeso Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-105.865083939761,34.7958055771939,TO-0324,,420863,3850740,6155.6802,173,310GLOR,Glorieta Sandstone Member of San Andres Formation of Manzano Group,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-105.750514117625,34.8115350081841,TO-0326,,431357,3852400,6354.7002,175,310YESO,Yeso Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-105.820697368415,34.7952112456557,TO-0327,,424923,3850640,6188.25,105,310GLOR,Glorieta Sandstone Member of San Andres Formation of Manzano Group,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-105.7781790396,34.7898095343308,TO-0328,,428808,3850010,6251.1499,200,310YESO,Yeso Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-105.700794362998,34.8095771431402,TO-0330,,435903,3852150,6540,375,400PREC,undifferentiated PreCambrian crystalline rocks X,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.046747141631,34.9442430734956,TO-0346,,404416,3867360,6198.0601,200,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.094490340902,34.9416581968934,TO-0347,,400053,3867120,6285.4102,425,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.07945843029,34.9360218428513,TO-0348,,401419,3866480,6240,112,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.045928512096,34.9410040031081,TO-0349,,404487,3867000,6189.79,180,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.059332540587,34.9197880468743,TO-0350,,403238,3864660,6195.9902,200,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.052936534004,34.917859893882,TO-0351,,403820,3864440,6182.5601,200,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.090831844403,34.9142794832022,TO-0352,,400354,3864080,6270,102,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.121963773483,34.9142665316346,TO-0353,,397510,3864110,6355,150,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.145798778087,34.9114292043559,TO-0354,,395329,3863820,6490,214,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.058482135704,34.908975017434,TO-0355,,403303,3863460,6180.1899,187,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.062471736644,34.8974885537109,TO-0356,,402925,3862190,6190,20,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.112883990409,34.8895532918355,TO-0357,,398309,3861360,6310,213,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.112883990409,34.8895532918355,TO-0358,,398309,3861360,6306.75,160,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.09914273572,34.8857108321103,TO-0359,,399560,3860920,6265,115,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.123777558129,34.8915269757347,TO-0360,,397316,3861590,6340,129,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.112922895955,34.882700002103,TO-0361,,398297,3860600,6290,200,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.094004560436,34.882781560292,TO-0362,,400026,3860590,6255,190,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.070776678887,34.8754140405885,TO-0363,,402140,3859750,6240,228,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.031902248879,34.9454521329736,TO-0364,,405773,3867480,6176.4502,274,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.032546863148,34.9418398480086,TO-0365,,405710,3867080,6178.2998,300,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.023613437011,34.9420056259721,TO-0366,,406526,3867090,6175,,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-105.991037091888,34.9229792308652,TO-0367,,409480,3864950,6152.5601,30,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-105.96798799841,34.8862849605036,TO-0368,,411546,3860860,6152.2998,53,400PREC,undifferentiated PreCambrian crystalline rocks X,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.024146150534,34.8976371998145,TO-0369,,406427,3862170,6140,100,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.024146150534,34.8976371998145,TO-0370,,406427,3862170,6145.8799,75,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.016714500941,34.8976094231039,TO-0371,,407106,3862160,6143.3198,38,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.039852063062,34.8976841833002,TO-0372,,404992,3862190,6150.3398,200,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-105.970674582015,34.8709343474505,TO-0374,,411284,3859160,6137.7598,30,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-105.852671789628,34.9267341770839,TO-0375,,422122,3865250,6447.0601,275,310YESO,Yeso Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-105.90456793118,34.9207682510801,TO-0376,,417376,3864630,6250,250,310GLOR,Glorieta Sandstone Member of San Andres Formation of Manzano Group,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-105.902364464107,34.8714605151637,TO-0377,,417528,3859160,6185,180,310GLOR,Glorieta Sandstone Member of San Andres Formation of Manzano Group,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-105.902364464107,34.8714605151637,TO-0378,,417528,3859160,6185,180,310GLOR,Glorieta Sandstone Member of San Andres Formation of Manzano Group,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-105.822046085215,34.8792439245444,TO-0379,,424876,3859960,6331.2798,300,310YESO,Yeso Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-105.804346824982,34.8977575997524,TO-0381,,426510,3862000,6395.2002,313,310YESO,Yeso Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.18747263101,35.0094928936521,TO-0393,,391651,3874740,6600,48,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.169869119912,34.9669241762616,TO-0395,,393202,3870000,6572.5498,88,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.142281478462,34.9593421411716,TO-0396,,395711,3869130,6420,132,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.120687400945,35.0191447899834,TO-0400,,397757,3875740,6372.0298,100,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.0563036407,35.0181894230171,TO-0402,,403630,3875570,6222.2002,320,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.064269707896,35.0027911100614,TO-0403,,402885,3873870,6235.5,475,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.1169708643,34.9900546494513,TO-0404,,398060,3872510,6340,125,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.045647090471,34.9860913061283,TO-0406,,404565,3872000,6215.5601,115,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.0458461861,34.9836550159725,TO-0407,,404544,3871730,6210.6499,185,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.05639533544,34.9690463995014,TO-0410,,403564,3870120,6215.5098,198,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.085939815486,34.9758189794493,TO-0411,,400875,3870900,6250,100,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.117828786505,34.9741770522406,TO-0412,,397962,3870750,6360,350,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
-106.013120843264,34.9631934258257,TO-0418,,407508,3869430,6175,74,112QTBF,Quaternary-Tertiary basin fill not in valleys,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Torrance County
